date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:36:17	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Mar%202026%2020:18:40%20GMT	https://wealthallianceinvestment.com/fonts/themify9f249f249f24.eot?-fvbane	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/fonts/themify9f249f249f249f24.eot	(from https://wealthallianceinvestment.com/stylesheet/themify-icons.css)
20:36:18	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Mar%202026%2020:18:39%20GMT	https://wealthallianceinvestment.com/fonts/themifyd41dd41dd41d.eot?	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/fonts/themifyd41dd41dd41dd41d.eot	(from https://wealthallianceinvestment.com/stylesheet/themify-icons.css)
20:36:19	56108/56108	---M--	200	added ('OK')	font/woff	date:Wed,%2018%20Mar%202026%2020:18:40%20GMT	https://wealthallianceinvestment.com/fonts/themify9f249f249f24.woff?-fvbane	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/fonts/themify9f249f249f249f24.woff	(from https://wealthallianceinvestment.com/stylesheet/themify-icons.css)
20:36:20	78584/78584	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2018%20Mar%202026%2020:18:39%20GMT	https://wealthallianceinvestment.com/fonts/themify9f249f249f24.ttf?-fvbane	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/fonts/themify9f249f249f249f24.ttf	(from https://wealthallianceinvestment.com/stylesheet/themify-icons.css)
20:36:22	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2018%20Mar%202026%2020:18:39%20GMT	https://wealthallianceinvestment.com/fonts/themify9f249f249f24.svg?-fvbane	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/fonts/themify9f249f249f249f24.svg	(from https://wealthallianceinvestment.com/stylesheet/themify-icons.css)
20:36:23	58680/58680	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Mar%202026%2020:18:39%20GMT	https://wealthallianceinvestment.com/fonts/Pe-icon-7-strokebb1dbb1dbb1d.eot?d7yf1v	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/fonts/Pe-icon-7-strokebb1dbb1dbb1dbb1d.eot	(from https://wealthallianceinvestment.com/stylesheet/pe-icon-7-stroke.css)
20:36:24	58680/58680	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Mar%202026%2020:18:39%20GMT	https://wealthallianceinvestment.com/fonts/Pe-icon-7-stroked41dd41dd41d.eot?	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/fonts/Pe-icon-7-stroked41dd41dd41dd41d.eot	(from https://wealthallianceinvestment.com/stylesheet/pe-icon-7-stroke.css)
20:36:25	58556/58556	---M--	200	added ('OK')	font/woff	date:Wed,%2018%20Mar%202026%2020:18:40%20GMT	https://wealthallianceinvestment.com/fonts/Pe-icon-7-strokebb1dbb1dbb1d.woff?d7yf1v	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/fonts/Pe-icon-7-strokebb1dbb1dbb1dbb1d.woff	(from https://wealthallianceinvestment.com/stylesheet/pe-icon-7-stroke.css)
20:36:26	58480/58480	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2018%20Mar%202026%2020:18:39%20GMT	https://wealthallianceinvestment.com/fonts/Pe-icon-7-strokebb1dbb1dbb1d.ttf?d7yf1v	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/fonts/Pe-icon-7-strokebb1dbb1dbb1dbb1d.ttf	(from https://wealthallianceinvestment.com/stylesheet/pe-icon-7-stroke.css)
20:36:27	164020/164020	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2018%20Mar%202026%2020:18:39%20GMT	https://wealthallianceinvestment.com/fonts/Pe-icon-7-strokebb1dbb1dbb1d.svg?d7yf1v	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/fonts/Pe-icon-7-strokebb1dbb1dbb1dbb1d.svg	(from https://wealthallianceinvestment.com/stylesheet/pe-icon-7-stroke.css)
20:36:28	49976/49976	---M--	200	added ('OK')	font/woff2	date:Wed,%2018%20Mar%202026%2020:18:40%20GMT	https://wealthallianceinvestment.com/webfont/cryptocoins.woff2	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/webfont/cryptocoins.woff2	(from https://wealthallianceinvestment.com/webfont/cryptocoins.css)
20:36:29	58768/58768	---M--	200	added ('OK')	font/woff	date:Wed,%2018%20Mar%202026%2020:18:40%20GMT	https://wealthallianceinvestment.com/webfont/cryptocoins.woff	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/webfont/cryptocoins.woff	(from https://wealthallianceinvestment.com/webfont/cryptocoins.css)
20:36:30	96448/96448	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2018%20Mar%202026%2020:18:40%20GMT	https://wealthallianceinvestment.com/webfont/cryptocoins.ttf	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/webfont/cryptocoins.ttf	(from https://wealthallianceinvestment.com/webfont/cryptocoins.css)
20:36:31	35514/35514	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Mar%202026%2020:18:33%20GMT	https://wealthallianceinvestment.com/stylesheet/fonts/Simple-Line-Icons.eot	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/stylesheet/fonts/Simple-Line-Icons.eot	(from https://wealthallianceinvestment.com/stylesheet/simple-line-icons.css)
20:36:32	35514/35514	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Mar%202026%2020:18:33%20GMT	https://wealthallianceinvestment.com/stylesheet/fonts/Simple-Line-Iconsd41dd41dd41d.eot?	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/stylesheet/fonts/Simple-Line-Iconsd41dd41dd41dd41d.eot	(from https://wealthallianceinvestment.com/stylesheet/simple-line-icons.css)
20:36:33	59324/59324	---M--	200	added ('OK')	font/woff	date:Wed,%2018%20Mar%202026%2020:18:33%20GMT	https://wealthallianceinvestment.com/stylesheet/fonts/Simple-Line-Icons.woff	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/stylesheet/fonts/Simple-Line-Icons.woff	(from https://wealthallianceinvestment.com/stylesheet/simple-line-icons.css)
20:36:34	35304/35304	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2018%20Mar%202026%2020:18:33%20GMT	https://wealthallianceinvestment.com/stylesheet/fonts/Simple-Line-Icons.ttf	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/stylesheet/fonts/Simple-Line-Icons.ttf	(from https://wealthallianceinvestment.com/stylesheet/simple-line-icons.css)
20:36:36	179404/179404	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2018%20Mar%202026%2020:18:33%20GMT	https://wealthallianceinvestment.com/stylesheet/fonts/Simple-Line-Icons.svg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/stylesheet/fonts/Simple-Line-Icons.svg	(from https://wealthallianceinvestment.com/stylesheet/simple-line-icons.css)
20:36:38	392/392	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Mar%202026%2020:18:33%20GMT	https://wealthallianceinvestment.com/i.ibb.co/09t77QX/tradeon.html	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/i.ibb.co/09t77QX/tradeon.html	(from https://wealthallianceinvestment.com/about.html)
20:36:39	386/386	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Mar%202026%2020:18:40%20GMT	https://wealthallianceinvestment.com/assets/images/favicon.html	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/assets/images/favicon.html	(from https://wealthallianceinvestment.com/about.html)
20:36:40	46009/46009	---M-Z	200	added ('OK')	text/css	date:Wed,%2018%20Mar%202026%2020:18:33%20GMT	https://wealthallianceinvestment.com/stylesheet/about.css	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/stylesheet/about.css	(from https://wealthallianceinvestment.com/about.html)
20:36:41	125294/125294	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:40%20GMT	https://wealthallianceinvestment.com/img/blok1.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/img/blok1.jpg	(from https://wealthallianceinvestment.com/about.html)
20:36:42	78048/78048	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:40%20GMT	https://wealthallianceinvestment.com/img/blok2.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/img/blok2.jpg	(from https://wealthallianceinvestment.com/about.html)
20:36:52	86832/86832	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:41%20GMT	https://wealthallianceinvestment.com/img/blok3.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/img/blok3.jpg	(from https://wealthallianceinvestment.com/about.html)
20:37:04	413662/413662	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:34%20GMT	https://wealthallianceinvestment.com/images/bg-gold.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/images/bg-gold.jpg	(from https://wealthallianceinvestment.com/gold.html)
20:37:05	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Apr%202026%2019:37:05%20GMT	https://wealthallianceinvestment.com/s3.tradingview.ltd/external-embedding/embed-widget-ticker-tape.js	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/s3.tradingview.ltd/external-embedding/embed-widget-ticker-tape.71.delayed	(from https://wealthallianceinvestment.com/crypto.html)
20:37:06	1841598/1841598	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:35%20GMT	https://wealthallianceinvestment.com/images/real.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/images/real.jpg	(from https://wealthallianceinvestment.com/estate.html)
20:37:08	2447049/2447049	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:34%20GMT	https://wealthallianceinvestment.com/images/bg-crypto.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/images/bg-crypto.jpg	(from https://wealthallianceinvestment.com/crypto.html)
20:37:08	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Apr%202026%2019:37:09%20GMT	https://wealthallianceinvestment.com/s3.tradingview.com/external-embedding/embed-widget-ticker-tape.js	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/s3.tradingview.com/external-embedding/embed-widget-ticker-tape.72.delayed	(from https://wealthallianceinvestment.com/stock.html)
20:37:15	1137140/1137140	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:35%20GMT	https://wealthallianceinvestment.com/images/agric.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/images/agric.jpg	(from https://wealthallianceinvestment.com/agriculture.html)
20:37:15	1362607/1362607	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:34%20GMT	https://wealthallianceinvestment.com/images/landlord.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/images/landlord.jpg	(from https://wealthallianceinvestment.com/landlord.html)
20:37:20	1238/1238	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Mar%202026%2020:18:40%20GMT	https://wealthallianceinvestment.com/account/personal-info.html	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/account/personal-info.html	(from https://wealthallianceinvestment.com/recovery.html)
20:37:21	1532277/1532277	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:35%20GMT	https://wealthallianceinvestment.com/images/fund.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/images/fund.jpg	(from https://wealthallianceinvestment.com/recovery.html)
20:37:21	2348970/2348970	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:34%20GMT	https://wealthallianceinvestment.com/images/car.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/images/car.jpg	(from https://wealthallianceinvestment.com/insurance.html)
20:37:25	1345421/1345421	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:35%20GMT	https://wealthallianceinvestment.com/images/card.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/images/card.jpg	(from https://wealthallianceinvestment.com/cards.html)
20:37:27	43746/43746	---M-Z	200	added ('OK')	text/css	date:Wed,%2018%20Mar%202026%2020:18:33%20GMT	https://wealthallianceinvestment.com/stylesheet/contact.css	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/stylesheet/contact.css	(from https://wealthallianceinvestment.com/contact.html)
20:37:27	1500621/1500621	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:34%20GMT	https://wealthallianceinvestment.com/images/energy.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/images/energy.jpg	(from https://wealthallianceinvestment.com/bbank.html)
20:37:28	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Apr%202026%2019:37:28%20GMT	https://wealthallianceinvestment.com/stylesheet/faqs.css	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/stylesheet/faqs.7b.delayed	(from https://wealthallianceinvestment.com/faqs.html)
20:37:31	368331/368331	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:41%20GMT	https://wealthallianceinvestment.com/img/slider1.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/img/slider1.jpg	(from https://wealthallianceinvestment.com/stylesheet/home.css)
20:37:32	94151/94151	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:40%20GMT	https://wealthallianceinvestment.com/img/tradeon.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/img/tradeon.jpg	(from https://wealthallianceinvestment.com/stylesheet/home.css)
20:37:33	195492/195492	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:41%20GMT	https://wealthallianceinvestment.com/img/slide25.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/img/slide25.jpg	(from https://wealthallianceinvestment.com/stylesheet/home.css)
20:37:33	1537/1537	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Mar%202026%2020:18:40%20GMT	https://wealthallianceinvestment.com/img/photography4.html	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/img/photography4.html	(from https://wealthallianceinvestment.com/stylesheet/home.css)
20:37:35	231997/231997	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:41%20GMT	https://wealthallianceinvestment.com/img/layer.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/img/layer.jpg	(from https://wealthallianceinvestment.com/stylesheet/home.css)
20:37:36	123299/123299	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:40%20GMT	https://wealthallianceinvestment.com/img/embrace.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/img/embrace.jpg	(from https://wealthallianceinvestment.com/stylesheet/home.css)
20:37:37	1238/1238	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Mar%202026%2020:18:33%20GMT	https://wealthallianceinvestment.com/i.ibb.co/09t77QX/404.html	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/i.ibb.co/09t77QX/404.html	(from https://wealthallianceinvestment.com/i.ibb.co/09t77QX/tradeon.html)
20:37:38	1238/1238	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Mar%202026%2020:18:40%20GMT	https://wealthallianceinvestment.com/assets/images/404.html	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/assets/images/404.html	(from https://wealthallianceinvestment.com/assets/images/favicon.html)
20:37:40	522010/522010	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:40%20GMT	https://wealthallianceinvestment.com/img/3.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/img/3.jpg	(from https://wealthallianceinvestment.com/stylesheet/about.css)
20:37:40	68056/68056	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:41%20GMT	https://wealthallianceinvestment.com/img/trading.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/img/trading.jpg	(from https://wealthallianceinvestment.com/stylesheet/about.css)
20:37:46	490326/490326	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:40%20GMT	https://wealthallianceinvestment.com/img/1-6.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/img/1-6.jpg	(from https://wealthallianceinvestment.com/stylesheet/about.css)
20:37:46	590414/590414	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Mar%202026%2020:18:40%20GMT	https://wealthallianceinvestment.com/img/thanksy.jpg	C:/Users/outsider/Downloads/solidspark/wealthallianceinvestment.com/img/thanksy.jpg	(from https://wealthallianceinvestment.com/stylesheet/contact.css)
